,ts_generation,generated_by,co2,pressure,temperature,humidity
6702,1692073121930,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,531,1014.1,19.5,86.0
6703,1692073721884,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1014.2,19.6,86.0
6704,1692074321849,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,535,1014.3,19.5,86.0
6705,1692074921840,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,524,1014.3,19.5,86.5
6706,1692075521812,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,511,1014.4,20.0,85.5
6707,1692076121774,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,511,1014.4,20.4,84.5
6708,1692076721748,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1014.5,20.9,83.5
6709,1692077321715,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,512,1014.5,21.2,82.5
6710,1692077921672,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1014.6,21.9,81.0
6711,1692078521640,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1014.5,23.9,75.5
6712,1692079121602,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,498,1014.5,25.0,71.5
6713,1692079721586,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1014.5,25.6,69.5
6714,1692080321577,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1014.6,26.4,65.5
6715,1692080921546,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1014.5,27.0,63.5
6716,1692081521510,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,487,1014.5,27.9,60.5
6717,1692082121473,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,502,1014.5,28.6,58.0
6718,1692082721444,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1014.5,28.9,56.5
6719,1692083321418,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1014.5,29.8,54.0
6720,1692083921401,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,497,1014.5,30.3,52.5
6721,1692084521366,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,493,1014.5,31.0,51.5
6722,1692085121334,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1014.3,31.3,51.5
6723,1692085723011,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1014.3,31.9,50.0
6724,1692086321287,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,507,1014.2,32.4,50.0
6725,1692086921233,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,513,1014.1,32.6,49.0
6726,1692087521231,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,493,1014.0,32.9,49.0
6727,1692088121199,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1013.9,33.5,48.0
6728,1692088721151,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1013.9,34.0,46.0
6729,1692089321145,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,491,1013.7,34.4,47.0
6730,1692089921097,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1013.6,34.8,45.5
6731,1692090521079,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1013.5,34.9,43.0
6732,1692091121063,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,473,1013.3,35.4,42.5
6733,1692091721051,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,486,1013.2,35.5,43.5
6734,1692092320989,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,470,1013.1,36.0,41.5
6735,1692092921003,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,480,1012.9,36.4,37.5
6736,1692093520965,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,461,1012.9,36.3,39.5
6737,1692094120911,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,474,1012.7,36.3,38.0
6738,1692094720919,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,479,1012.6,36.5,37.0
6739,1692095320896,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1012.4,36.2,37.0
6740,1692095920845,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,444,1012.3,36.6,36.5
6741,1692096520846,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1012.3,36.5,36.5
6742,1692097120822,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,475,1012.2,36.6,37.0
6743,1692097720793,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,477,1012.1,36.6,37.5
6744,1692098320754,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,471,1012.0,36.7,38.0
6745,1692098920755,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,443,1011.9,36.8,37.0
6746,1692099520710,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,440,1011.9,36.9,39.0
6747,1692100120714,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,444,1011.8,37.1,38.5
6748,1692100720688,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,463,1011.6,37.5,36.5
6749,1692101320648,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,474,1011.5,37.4,37.0
6750,1692101920644,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,448,1011.4,37.9,35.5
6751,1692102520610,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,435,1011.3,38.0,36.0
6752,1692103120576,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,446,1011.2,37.6,36.0
6753,1692103720570,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,445,1011.0,38.0,33.5
6754,1692104320544,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,426,1010.9,38.1,34.0
6755,1692104920558,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,428,1010.7,37.9,33.0
6756,1692105520508,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,427,1010.6,38.0,33.0
6757,1692106120466,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1010.4,38.3,34.5
6758,1692106720432,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,431,1010.4,38.6,31.5
6759,1692107320424,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,426,1010.3,39.1,33.0
6760,1692107920397,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,444,1010.2,38.8,31.0
6761,1692108520374,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,443,1010.3,38.5,34.0
6762,1692109120323,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,449,1010.4,39.2,33.0
6763,1692109720340,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,417,1010.2,39.6,34.5
6764,1692110320302,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,443,1010.1,38.6,32.5
6765,1692111520272,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,418,1010.2,34.3,39.5
6766,1692112120263,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,423,1010.2,34.0,41.0
6767,1692112720223,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,427,1010.1,34.1,42.5
6768,1692113320177,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,420,1010.1,34.6,40.5
6769,1692113920147,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,410,1009.9,35.5,39.5
6770,1692114520151,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,425,1009.9,36.5,38.0
6771,1692115120117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,435,1009.7,37.4,36.0
6772,1692115720077,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,448,1009.5,36.6,38.0
6773,1692116320061,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,418,1009.4,36.8,37.0
6774,1692116920031,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,422,1009.3,36.7,37.0
6775,1692117519997,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,427,1009.3,37.1,34.5
6776,1692118119991,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,434,1009.3,37.0,36.0
6777,1692118719929,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,452,1009.3,36.7,35.5
6778,1692119919903,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,428,1009.4,35.2,39.5
6779,1692120519881,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,437,1009.5,34.0,42.0
6780,1692121119844,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,447,1009.6,33.0,43.5
6781,1692121719827,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,434,1009.7,32.3,45.0
6782,1692122319789,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1009.8,31.5,46.5
6783,1692122921475,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,444,1009.9,30.7,47.0
6784,1692123519753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,446,1009.9,29.7,49.0
6785,1692124119761,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,450,1010.2,29.0,50.5
6786,1692124719649,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,461,1010.3,28.3,54.0
6787,1692125319655,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1010.4,27.8,54.5
6788,1692125919627,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,440,1010.6,27.3,56.0
6789,1692126519585,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,484,1010.9,27.0,59.0
6790,1692127119588,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1011.0,26.4,57.0
6791,1692127719552,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,484,1011.2,26.0,58.5
6792,1692128319502,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,471,1011.5,25.8,59.0
6793,1692128919492,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1011.6,25.4,60.0
6794,1692129519452,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,502,1011.6,25.1,62.5
6795,1692130119412,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1011.8,25.2,61.5
6796,1692130719410,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1011.9,25.0,63.5
6797,1692131319370,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,477,1012.0,24.9,64.0
6798,1692131919312,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,478,1012.2,25.1,64.0
6799,1692132519320,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,468,1012.3,25.2,63.5
6800,1692133119280,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,500,1012.4,25.4,64.0
6801,1692133719245,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,484,1012.5,25.4,63.5
6802,1692134319220,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1012.4,25.6,63.5
6803,1692134919198,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,459,1012.5,25.6,64.0
6804,1692135519136,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,473,1012.6,25.7,64.0
6805,1692136119128,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,484,1012.6,25.6,64.0
6806,1692136719110,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1012.6,25.5,65.0
6807,1692137319072,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,499,1012.6,25.1,65.5
6808,1692137919070,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1012.7,24.7,68.0
6809,1692138520729,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,475,1012.9,24.3,67.5
6810,1692139118968,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,541,1013.0,23.8,71.5
6811,1692139718962,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,559,1013.0,23.3,72.5
6812,1692140318938,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,531,1013.1,22.9,72.0
6813,1692140918892,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,508,1013.2,22.7,73.0
6814,1692141518884,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,532,1013.2,22.4,73.5
6815,1692142118842,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,584,1013.2,22.2,77.0
6816,1692142718786,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,531,1013.2,21.9,78.0
6817,1692143318786,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,544,1013.3,22.0,79.0
6818,1692143918758,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,550,1013.2,21.8,77.0
6819,1692144518719,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,604,1013.2,21.5,80.5
6820,1692145118700,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,564,1013.3,21.2,80.5
6821,1692145718663,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,585,1013.3,21.0,81.0
6822,1692146318607,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,538,1013.3,20.9,81.0
6823,1692146918610,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,562,1013.4,20.8,82.0
6824,1692147518578,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,603,1013.4,20.7,83.0
6825,1692148118556,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,631,1013.4,20.4,81.5
6826,1692148718534,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,636,1013.5,20.6,81.5
6827,1692149318494,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,630,1013.4,20.5,82.0
6828,1692149918440,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,606,1013.5,20.4,81.5
6829,1692150518434,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,669,1013.5,20.4,82.5
6830,1692151120118,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,597,1013.5,20.3,83.0
6831,1692151718411,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,594,1013.4,20.1,83.5
6832,1692152318348,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,609,1013.4,20.0,85.0
6833,1692152918323,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,578,1013.5,20.2,84.0
6834,1692153518266,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,528,1013.4,20.4,83.0
6835,1692154118265,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,542,1013.5,20.7,82.5
6836,1692154718231,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,528,1013.4,20.9,82.0
6837,1692155319911,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,528,1013.4,20.8,83.0
6838,1692155918189,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,539,1013.5,20.7,82.5
6839,1692156518137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,537,1013.5,20.4,83.5
6840,1692157118127,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,547,1013.5,20.2,83.0
6841,1692157718089,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,555,1013.5,19.9,84.5
6842,1692158318063,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,546,1013.6,19.9,84.5
6843,1692158918039,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,535,1013.8,19.9,84.5
6844,1692159518017,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,563,1013.9,19.5,84.0
6845,1692160117975,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,599,1013.9,19.2,85.5
6846,1692160717925,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,542,1014.0,19.3,86.0
6847,1692161317859,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,557,1014.1,19.5,86.0
6848,1692161917890,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,524,1014.1,19.7,86.0
6849,1692162517859,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,519,1014.0,20.1,85.0
6850,1692163117833,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,524,1014.2,20.8,83.5
6851,1692163717799,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,512,1014.3,21.1,82.5
6852,1692164317771,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,526,1014.3,21.8,81.0
6853,1692164917737,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,519,1014.5,21.9,80.0
6854,1692165517703,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,514,1014.6,22.2,79.0
6855,1692166117681,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,514,1014.6,22.6,78.5
6856,1692166717669,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1014.6,24.0,75.0
6857,1692167317637,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,507,1014.7,24.0,74.5
6858,1692167917579,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1014.6,24.2,74.5
6859,1692168517563,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1014.6,25.0,72.5
6860,1692169117535,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1014.4,25.8,69.0
6861,1692169717495,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,493,1014.4,25.7,69.5
6862,1692170317479,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,485,1014.4,26.1,69.5
6863,1692170917429,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,500,1014.4,26.5,69.0
6864,1692171517402,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,489,1014.4,27.1,67.0
6865,1692172117385,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1014.4,27.9,64.0
6866,1692172717367,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1014.4,29.5,63.0
6867,1692173317325,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,470,1014.2,32.7,54.0
6868,1692173917306,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,467,1014.2,33.2,49.5
6869,1692174517281,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,468,1014.1,34.1,48.0
6870,1692175117225,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1014.0,34.6,46.0
6871,1692175717218,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1014.0,34.6,47.5
6872,1692176317220,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1013.9,35.6,42.0
6873,1692176917158,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,459,1013.8,35.7,41.0
6874,1692177517149,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,483,1013.8,36.0,41.0
6875,1692178117124,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,442,1013.7,36.1,40.0
6876,1692178717077,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1013.6,36.0,40.5
6877,1692179317078,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1013.5,36.0,42.0
6878,1692179917044,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,463,1013.3,36.7,44.5
6879,1692180517006,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,456,1013.2,36.6,40.5
6880,1692181116998,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1013.1,36.6,37.5
6881,1692181716968,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1013.0,36.6,37.5
6882,1692182316920,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,430,1013.0,36.6,37.5
6883,1692182916920,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,442,1012.8,36.1,40.0
6884,1692183516874,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,443,1012.7,36.6,37.0
6885,1692184116866,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,423,1012.7,36.8,40.0
6886,1692184716854,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,438,1012.5,37.1,37.0
6887,1692185316834,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1012.4,36.8,36.5
6888,1692185916798,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1012.3,37.1,38.5
6889,1692186516790,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1012.2,37.3,31.5
6890,1692187116762,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,429,1012.1,37.5,34.5
6891,1692187716726,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,422,1012.1,37.6,35.0
6892,1692188316708,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,424,1011.9,37.8,34.0
6893,1692188916702,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,434,1011.9,38.2,35.5
6894,1692189516658,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,429,1011.8,38.3,31.5
6895,1692190116656,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,434,1011.7,38.0,36.0
6896,1692190716624,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,403,1011.6,38.3,34.5
6897,1692191316586,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,437,1011.5,38.6,32.5
6898,1692191916582,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,418,1011.4,38.3,30.5
6899,1692192516566,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,423,1011.3,38.1,31.0
6900,1692193116510,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,432,1011.1,38.0,34.0
